K,q,ng,nc,np,net_seed,role_seed,kappa_c
4,0.5,25,10,15,3205166822,655317390,0.06171875000000282
4,0.5,25,10,15,3205166822,2919646883,0.07890625000000283
4,0.5,25,10,15,3205166822,1426023470,0.08515625000000282
4,0.5,25,10,15,749778122,762259584,0.07421875000000282
4,0.5,25,10,15,749778122,1458304515,0.06796875000000281
4,0.5,25,10,15,749778122,4120620202,0.07890625000000283
4,0.5,25,10,15,749778122,3452261572,0.08359375000000283
4,0.5,25,10,15,749778122,1150461747,0.10859375000000286
4,0.5,25,10,15,3903304821,1814961609,0.09453125000000279
4,0.5,25,10,15,3903304821,1786826005,0.08203125000000282
4,0.5,25,10,15,3903304821,2094794222,0.07421875000000282
4,0.5,25,10,15,3903304821,3676502556,0.06328125000000283
4,0.5,25,10,15,3665191770,395186439,0.07265625000000282
4,0.5,25,10,15,3903304821,3096312963,0.06796875000000283
4,0.5,25,10,15,3665191770,3611132929,0.06484375000000281
4,0.5,25,10,15,3665191770,69000854,0.08046875000000281
4,0.5,25,10,15,3665191770,2756953069,0.07109375000000281
4,0.5,25,10,15,3665191770,2631906298,0.07734375000000282
4,0.5,25,10,15,1494529160,3262709060,0.07890625000000283
4,0.5,25,10,15,1494529160,1337134878,0.08203125000000282
4,0.5,25,10,15,1494529160,3534792304,0.07578125000000283
4,0.5,25,10,15,1494529160,597115770,0.07890625000000283
4,0.5,25,10,15,1494529160,2220933348,0.08671875000000281
4,0.5,25,10,15,4032079798,3360167763,0.0898437500000028
4,0.5,25,10,15,4032079798,2828671888,0.0992187500000028
4,0.5,25,10,15,4032079798,330505386,0.0945312500000028
4,0.5,25,10,15,4251678467,2192744019,0.06640625000000282
4,0.5,25,10,15,4032079798,2314581175,0.08515625000000282
4,0.5,25,10,15,4032079798,2491773017,0.09296875000000279
4,0.5,25,10,15,4251678467,2692068756,0.06171875000000282
4,0.5,25,10,15,4251678467,2052071829,0.06328125000000283
4,0.5,25,10,15,4251678467,3224294297,0.06328125000000281
4,0.5,25,10,15,4251678467,104717809,0.07421875000000282
4,0.5,25,10,15,3932263338,3675867752,0.07890625000000283
4,0.5,25,10,15,3932263338,2113432934,0.08203125000000282
4,0.5,25,10,15,3932263338,569242765,0.09296875000000365
4,0.5,25,10,15,3932263338,3222269244,0.0679687500000028
4,0.5,25,10,15,3932263338,364247351,0.07265625000000281
4,0.5,25,10,15,802665948,3224212135,0.10390625000000288
4,0.5,25,10,15,802665948,2980616498,0.09921875000000285
4,0.5,25,10,15,802665948,56088468,0.12734375000000292
4,0.5,25,10,15,802665948,1278080444,0.12421875000000292
4,0.5,25,10,15,802665948,3826093301,0.10859375000000292
8,0.5,25,10,15,391112345,1196020055,0.02578125000000281
8,0.5,25,10,15,391112345,3320400419,0.024218750000002807
8,0.5,25,10,15,391112345,2980391987,0.02734375000000281
8,0.5,25,10,15,391112345,3061181794,0.02265625000000281
8,0.5,25,10,15,391112345,343009081,0.02578125000000281
8,0.5,25,10,15,3954733469,563978984,0.02265625000000281
8,0.5,25,10,15,3954733469,1004185132,0.027343750000002807
8,0.5,25,10,15,3954733469,982708634,0.02265625000000281
8,0.5,25,10,15,3954733469,2818729148,0.02578125000000281
8,0.5,25,10,15,3954733469,290145095,0.02578125000000281
8,0.5,25,10,15,333751349,1340014540,0.02578125000000281
8,0.5,25,10,15,333751349,778379910,0.03359375000000281
8,0.5,25,10,15,333751349,1619027960,0.0289062500000028
8,0.5,25,10,15,333751349,2188904250,0.02421875000000281
8,0.5,25,10,15,2274800454,942490019,0.024218750000002807
8,0.5,25,10,15,333751349,2403294374,0.02734375000000281
8,0.5,25,10,15,2274800454,1466890074,0.02578125000000281
8,0.5,25,10,15,2274800454,1459504479,0.027343750000002807
8,0.5,25,10,15,2274800454,70051095,0.024218750000002807
8,0.5,25,10,15,2274800454,516441420,0.02421875000000281
8,0.5,25,10,15,576039772,3302457798,0.030468750000002803
8,0.5,25,10,15,576039772,668158715,0.0289062500000028
8,0.5,25,10,15,576039772,2141449356,0.0289062500000028
8,0.5,25,10,15,576039772,439050304,0.02578125000000281
8,0.5,25,10,15,576039772,2074125058,0.024218750000002807
8,0.5,25,10,15,2817612521,2422991979,0.024218750000002807
8,0.5,25,10,15,2817612521,3788372878,0.024218750000002807
8,0.5,25,10,15,2817612521,134676120,0.02578125000000281
8,0.5,25,10,15,2817612521,3007874579,0.027343750000002807
8,0.5,25,10,15,2817612521,3721029125,0.02578125000000281
8,0.5,25,10,15,2759904653,3599515093,0.02578125000000281
8,0.5,25,10,15,2759904653,2592791292,0.027343750000002807
8,0.5,25,10,15,2759904653,3803126448,0.02578125000000281
8,0.5,25,10,15,2759904653,1411074756,0.02578125000000281
8,0.5,25,10,15,4207500838,1120129649,0.02578125000000281
8,0.5,25,10,15,2759904653,3847825865,0.027343750000002807
8,0.5,25,10,15,4207500838,2255178685,0.02578125000000281
8,0.5,25,10,15,4207500838,840752294,0.027343750000002807
8,0.5,25,10,15,4207500838,707322603,0.030468750000002803
8,0.5,25,10,15,4207500838,662227774,0.030468750000002803
8,0.5,25,10,15,1704632413,518758689,0.028906250000002808
8,0.5,25,10,15,1704632413,3277441328,0.027343750000002807
8,0.5,25,10,15,1704632413,2647411993,0.02578125000000281
8,0.5,25,10,15,1704632413,1462384341,0.024218750000002807
8,0.5,25,10,15,1704632413,4176708273,0.024218750000002807
8,0.5,25,10,15,2083822412,767072496,0.027343750000002807
8,0.5,25,10,15,2083822412,3055029634,0.02265625000000281
8,0.5,25,10,15,2083822412,2971892385,0.024218750000002807
8,0.5,25,10,15,2083822412,2166021574,0.02734375000000281
8,0.5,25,10,15,2926251372,515881055,0.024218750000002807
8,0.5,25,10,15,2926251372,711881750,0.02421875000000281
8,0.5,25,10,15,2083822412,1056217885,0.027343750000002807
8,0.5,25,10,15,2926251372,1485699708,0.02578125000000281
8,0.5,25,10,15,2926251372,1575457355,0.030468750000002803
8,0.5,25,10,15,2926251372,3750647677,0.030468750000002803
8,0.5,25,10,15,1682928309,1068994627,0.02578125000000281
8,0.5,25,10,15,1682928309,406251337,0.02578125000000281
8,0.5,25,10,15,1682928309,2353393704,0.024218750000002807
8,0.5,25,10,15,2695473188,1661172397,0.02265625000000281
8,0.5,25,10,15,1682928309,2447363656,0.02578125000000281
8,0.5,25,10,15,1682928309,1917996432,0.024218750000002807
8,0.5,25,10,15,2695473188,2797713030,0.028906250000002808
8,0.5,25,10,15,2695473188,1247237186,0.02734375000000281
8,0.5,25,10,15,2695473188,1191811709,0.027343750000002807
8,0.5,25,10,15,2695473188,3146640934,0.02421875000000281
8,0.5,25,10,15,271770546,3761691568,0.02578125000000281
8,0.5,25,10,15,271770546,1635551361,0.02578125000000281
8,0.5,25,10,15,271770546,3970280883,0.02734375000000281
8,0.5,25,10,15,271770546,2823055052,0.02265625000000281
8,0.5,25,10,15,271770546,736192895,0.02734375000000281
8,0.5,25,10,15,821257604,2178855170,0.024218750000002807
8,0.5,25,10,15,821257604,4169418718,0.02421875000000281
8,0.5,25,10,15,821257604,46605012,0.02578125000000281
8,0.5,25,10,15,821257604,85657311,0.02265625000000281
8,0.5,25,10,15,821257604,2330929817,0.024218750000002807
8,0.5,25,10,15,4024097975,853787051,0.024218750000002807
8,0.5,25,10,15,4024097975,1738495668,0.02578125000000281
8,0.5,25,10,15,4024097975,117195448,0.030468750000002803
8,0.5,25,10,15,4024097975,2426293519,0.02578125000000281
8,0.5,25,10,15,4284543645,3619082543,0.024218750000002807
8,0.5,25,10,15,4284543645,1736697765,0.027343750000002807
8,0.5,25,10,15,4024097975,3708590977,0.030468750000002803
8,0.5,25,10,15,4284543645,1877294496,0.02578125000000281
8,0.5,25,10,15,4284543645,2978567695,0.02578125000000281
8,0.5,25,10,15,4141478578,150124702,0.02421875000000281
8,0.5,25,10,15,4284543645,3673326791,0.024218750000002807
8,0.5,25,10,15,4141478578,4017235051,0.024218750000002807
8,0.5,25,10,15,4141478578,899807054,0.024218750000002807
8,0.5,25,10,15,4141478578,3160556390,0.021093750000002805
8,0.5,25,10,15,255253588,2988640367,0.024218750000002807
8,0.5,25,10,15,255253588,1388168401,0.028906250000002808
8,0.5,25,10,15,4141478578,3863199720,0.024218750000002807
8,0.5,25,10,15,255253588,1473019034,0.030468750000002803
8,0.5,25,10,15,255253588,345566228,0.024218750000002807
8,0.5,25,10,15,4213779254,2618970898,0.0289062500000028
8,0.5,25,10,15,255253588,3912148716,0.030468750000002803
4,0.5,25,15,10,1093178374,3923525262,0.0945312500000028
4,0.5,25,15,10,1093178374,3486899837,0.08046875000000282
8,0.5,25,10,15,4213779254,1356952642,0.02578125000000281
4,0.5,25,15,10,1093178374,2035412324,0.08046875000000282
4,0.5,25,15,10,1093178374,403071441,0.0960937500000028
4,0.5,25,15,10,1093178374,3292258051,0.08359375000000283
8,0.5,25,10,15,4213779254,2878187990,0.02578125000000281
8,0.5,25,10,15,4213779254,1050284260,0.024218750000002807
8,0.5,25,10,15,4213779254,4021990404,0.024218750000002807
4,0.5,25,15,10,849125131,2871622115,0.06796875000000283
4,0.5,25,15,10,849125131,674877734,0.0585937500000028
4,0.5,25,15,10,849125131,2279766748,0.061718750000002834
4,0.5,25,15,10,849125131,1757324953,0.06953125000000282
4,0.5,25,15,10,849125131,1859517204,0.07890625000000283
4,0.5,25,15,10,3612532652,865262883,0.08359375000000283
4,0.5,25,15,10,3612532652,3656876549,0.07265625000000282
4,0.5,25,15,10,3612532652,683778117,0.06015625000000282
4,0.5,25,15,10,3612532652,1351985503,0.08203125000000282
4,0.5,25,15,10,3612532652,1089579915,0.06171875000000282
4,0.5,25,15,10,4268056387,769720474,0.07578125000000283
4,0.5,25,15,10,4268056387,245842301,0.07421875000000282
4,0.5,25,15,10,4268056387,2254687692,0.07109375000000283
4,0.5,25,15,10,4268056387,735754000,0.0882812500000028
4,0.5,25,15,10,4268056387,2087473486,0.08984375000000279
4,0.5,25,15,10,3545716602,2472079219,0.08671875000000279
4,0.5,25,15,10,3545716602,3350146714,0.07734375000000282
4,0.5,25,15,10,3545716602,3396256984,0.0976562500000028
4,0.5,25,15,10,3545716602,1249352129,0.08046875000000282
4,0.5,25,15,10,3545716602,4139657362,0.07421875000000282
4,0.5,25,15,10,3074730795,1872845896,0.07265625000000282
4,0.5,25,15,10,3074730795,1255136448,0.07421875000000283
4,0.5,25,15,10,2167335126,838596884,0.060156250000002805
4,0.5,25,15,10,3074730795,3987498522,0.07734375000000282
4,0.5,25,15,10,2167335126,2434350047,0.0570312500000028
4,0.5,25,15,10,2167335126,2961146408,0.07578125000000283
4,0.5,25,15,10,3074730795,4037427708,0.07890625000000281
4,0.5,25,15,10,2221325787,3561713593,0.06015625000000282
4,0.5,25,15,10,2167335126,408199609,0.0742187500000028
4,0.5,25,15,10,3074730795,2404560595,0.06484375000000282
4,0.5,25,15,10,2167335126,2067902901,0.07578125000000283
4,0.5,25,15,10,2221325787,3796643998,0.07109375000000281
4,0.5,25,15,10,2221325787,471313782,0.07109375000000281
4,0.5,25,15,10,2221325787,2090668568,0.07578125000000283
4,0.5,25,15,10,2221325787,3228153672,0.06640625000000282
4,0.5,25,15,10,1566488522,4278086763,0.07109375000000281
4,0.5,25,15,10,1566488522,4206435713,0.06796875000000281
4,0.5,25,15,10,1566488522,2169871905,0.06640625000000282
4,0.5,25,15,10,1566488522,2469941680,0.06328125000000281
4,0.5,25,15,10,1566488522,783119964,0.06328125000000365
4,0.5,25,15,10,2997743805,1213843919,0.05546875000000406
4,0.5,25,15,10,2997743805,3197556191,0.06484375000000282
4,0.5,25,15,10,2997743805,502974927,0.06015625000000282
4,0.5,25,15,10,2997743805,1701530698,0.08046875000000282
4,0.5,25,15,10,3862682418,1064266820,0.06484375000000282
4,0.5,25,15,10,3862682418,47214118,0.08359375000000283
4,0.5,25,15,10,3862682418,1644595891,0.08515625000000282
4,0.5,25,15,10,2997743805,4241147745,0.06484375000000282
4,0.5,25,15,10,3862682418,307341128,0.07578125000000281
4,0.5,25,15,10,3862682418,1986809815,0.08515625000000282
4,0.5,25,15,10,660217203,2342957446,0.12734375000000292
4,0.5,25,15,10,660217203,2471614739,0.12265625000000292
4,0.5,25,15,10,2415586211,3348010882,0.07890625000000283
4,0.5,25,15,10,660217203,1272162861,0.1320312500000029
4,0.5,25,15,10,2415586211,69564521,0.06328125000000283
4,0.5,25,15,10,660217203,3576949174,0.10390625000000288
4,0.5,25,15,10,2415586211,2159540637,0.08203125000000283
4,0.5,25,15,10,660217203,3976797956,0.11484375000000414
4,0.5,25,15,10,2415586211,254019563,0.0914062500000028
4,0.5,25,15,10,2415586211,3879346423,0.0945312500000028
4,0.5,25,15,10,2474218891,578336587,0.0710937500000028
4,0.5,25,15,10,2474218891,3442717748,0.06484375000000282
4,0.5,25,15,10,2474218891,1075689258,0.08046875000000282
4,0.5,25,15,10,2474218891,4074546860,0.06640625000000282
4,0.5,25,15,10,2474218891,2695353663,0.07109375000000281
4,0.5,25,15,10,1227617209,3789201213,0.060156250000002805
4,0.5,25,15,10,1227617209,1040131783,0.06484375000000282
4,0.5,25,15,10,1227617209,688143941,0.07265625000000282
4,0.5,25,15,10,1227617209,642721841,0.07265625000000282
4,0.5,25,15,10,1227617209,1731747304,0.08046875000000282
4,0.5,25,15,10,289550070,3244354789,0.0929687500000028
4,0.5,25,15,10,289550070,2055326637,0.0960937500000028
4,0.5,25,15,10,289550070,4178006618,0.07265625000000284
4,0.5,25,15,10,289550070,1314940165,0.07265625000000282
4,0.5,25,15,10,289550070,3196651542,0.08828125000000282
4,0.5,25,15,10,118899208,2309690366,0.06796875000000281
4,0.5,25,15,10,118899208,3916713108,0.06328125000000283
4,0.5,25,15,10,118899208,770355296,0.07109375000000281
4,0.5,25,15,10,118899208,2582281667,0.06640625000000283
4,0.5,25,15,10,2129427984,3484800705,0.07265625000000282
4,0.5,25,15,10,2129427984,2203127008,0.08515625000000283
4,0.5,25,15,10,118899208,1100247230,0.06796875000000283
4,0.5,25,15,10,2129427984,3320031645,0.08828125000000282
4,0.5,25,15,10,2129427984,2328053379,0.09140625000000283
4,0.5,25,15,10,2129427984,3049432226,0.06484375000000282
4,0.5,25,15,10,2532894223,2487317519,0.08203125000000282
4,0.5,25,15,10,2532894223,2040340114,0.08828125000000281
4,0.5,25,15,10,2532894223,220592849,0.061718750000002806
4,0.5,25,15,10,2532894223,643349807,0.07109375000000281
4,0.5,25,15,10,2532894223,2040975654,0.06796875000000283
4,0.5,25,15,10,680030255,2625219294,0.07265625000000282
4,0.5,25,15,10,680030255,3739052679,0.08359375000000283
4,0.5,25,15,10,680030255,2831883925,0.06640625000000282
4,0.5,25,15,10,680030255,1301447100,0.07265625000000282
4,0.5,25,15,10,680030255,1531388939,0.07265625000000282
8,0.5,25,15,10,1482925518,1714292998,0.021093750000002805
8,0.5,25,15,10,1482925518,4208075616,0.02265625000000281
8,0.5,25,15,10,1482925518,3271561595,0.02421875000000281
8,0.5,25,15,10,2437777291,2913169777,0.02421875000000281
8,0.5,25,15,10,1482925518,3019695121,0.02578125000000281
8,0.5,25,15,10,2437777291,1469594489,0.021093750000002805
8,0.5,25,15,10,511759748,2905499452,0.02421875000000281
8,0.5,25,15,10,1482925518,3844060519,0.022656250000002296
8,0.5,25,15,10,2437777291,2666675339,0.02265625000000281
8,0.5,25,15,10,2437777291,3205387310,0.021093750000002805
8,0.5,25,15,10,511759748,4085281644,0.024218750000002807
8,0.5,25,15,10,511759748,2951627703,0.02265625000000281
8,0.5,25,15,10,2437777291,3183805438,0.02421875000000281
8,0.5,25,15,10,511759748,3583302578,0.021093750000002808
8,0.5,25,15,10,511759748,1751317757,0.02421875000000281
8,0.5,25,15,10,152394614,1810996636,0.024218750000002807
8,0.5,25,15,10,152394614,424017820,0.024218750000002807
8,0.5,25,15,10,152394614,2524617286,0.024218750000002807
8,0.5,25,15,10,152394614,1489919834,0.02265625000000281
8,0.5,25,15,10,3993010675,3236359563,0.02265625000000281
8,0.5,25,15,10,152394614,2385229173,0.024218750000002807
8,0.5,25,15,10,3993010675,1329386079,0.021093750000002808
8,0.5,25,15,10,3993010675,1118911787,0.02265625000000281
8,0.5,25,15,10,3993010675,3345952399,0.02265625000000281
8,0.5,25,15,10,3993010675,2034006086,0.021093750000002805
8,0.5,25,15,10,2178625491,3605987446,0.021093750000002805
8,0.5,25,15,10,2178625491,2687560364,0.024218750000002807
8,0.5,25,15,10,2178625491,1505761189,0.021093750000002805
8,0.5,25,15,10,2178625491,4268110018,0.024218750000002807
8,0.5,25,15,10,3519045325,3859353989,0.025781250000002805
8,0.5,25,15,10,3519045325,4112117563,0.02265625000000281
8,0.5,25,15,10,2178625491,2563253584,0.024218750000002807
8,0.5,25,15,10,3519045325,2764041921,0.025781250000002805
8,0.5,25,15,10,3519045325,1115329948,0.019531250000002803
8,0.5,25,15,10,3519045325,2879754996,0.021093750000002808
8,0.5,25,15,10,39562879,2411546455,0.0210937500000028
8,0.5,25,15,10,39562879,4028273446,0.021093750000002805
8,0.5,25,15,10,39562879,2960974447,0.0210937500000028
8,0.5,25,15,10,39562879,2686933948,0.02265625000000281
8,0.5,25,15,10,39562879,3617544641,0.02421875000000281
8,0.5,25,15,10,1309552106,2952199202,0.02265625000000281
8,0.5,25,15,10,1309552106,3088883681,0.02265625000000281
8,0.5,25,15,10,1309552106,1156954821,0.02265625000000281
8,0.5,25,15,10,1309552106,2353966074,0.02265625000000281
8,0.5,25,15,10,1675205812,2603728454,0.02265625000000281
8,0.5,25,15,10,1309552106,1493526214,0.02265625000000281
8,0.5,25,15,10,1675205812,3361604743,0.021093750000002805
8,0.5,25,15,10,1675205812,2089616411,0.02265625000000281
8,0.5,25,15,10,1675205812,1878400135,0.021093750000002808
8,0.5,25,15,10,3366021301,3070652705,0.02578125000000281
8,0.5,25,15,10,1675205812,140346376,0.02265625000000281
8,0.5,25,15,10,3366021301,1480210772,0.024218750000002807
8,0.5,25,15,10,3366021301,1197820068,0.02578125000000281
8,0.5,25,15,10,3366021301,4279927789,0.024218750000002807
8,0.5,25,15,10,3366021301,2500726966,0.02578125000000281
8,0.5,25,15,10,3540955571,3924601881,0.02265625000000281
8,0.5,25,15,10,3540955571,423348962,0.024218750000002807
8,0.5,25,15,10,3540955571,3960013590,0.021093750000002805
8,0.5,25,15,10,3540955571,1533764606,0.021093750000002808
8,0.5,25,15,10,3540955571,2320613977,0.022656250000002806
8,0.5,25,15,10,3248202815,696849584,0.02421875000000281
8,0.5,25,15,10,3248202815,1915645369,0.024218750000002807
8,0.5,25,15,10,3248202815,2040046808,0.021093750000002808
8,0.5,25,15,10,2072629637,3095952025,0.02265625000000281
8,0.5,25,15,10,2072629637,687785285,0.02265625000000281
8,0.5,25,15,10,3248202815,327079765,0.021093750000002805
8,0.5,25,15,10,2072629637,2577529525,0.02421875000000281
8,0.5,25,15,10,2072629637,2144020687,0.02265625000000281
8,0.5,25,15,10,687625247,1333537603,0.02265625000000281
8,0.5,25,15,10,687625247,580891458,0.02265625000000281
8,0.5,25,15,10,2072629637,3969563821,0.021093750000002808
8,0.5,25,15,10,3248202815,1796996319,0.02265625000000281
8,0.5,25,15,10,687625247,1559671720,0.02578125000000281
8,0.5,25,15,10,687625247,3736702698,0.02578125000000281
8,0.5,25,15,10,687625247,2946120017,0.02265625000000281
8,0.5,25,15,10,2617637226,1672016793,0.024218750000002807
8,0.5,25,15,10,2617637226,1386636238,0.021093750000002808
8,0.5,25,15,10,2617637226,2480388935,0.0210937500000028
8,0.5,25,15,10,2617637226,3536419748,0.02578125000000281
8,0.5,25,15,10,2617637226,43868677,0.024218750000002807
8,0.5,25,15,10,1988770283,1696809284,0.02578125000000281
8,0.5,25,15,10,1988770283,2004382487,0.021093750000002805
8,0.5,25,15,10,3932020713,4182552207,0.02265625000000281
8,0.5,25,15,10,1988770283,2841291373,0.02265625000000281
8,0.5,25,15,10,1988770283,4112915886,0.02265625000000281
8,0.5,25,15,10,3932020713,1377898277,0.02578125000000281
8,0.5,25,15,10,3932020713,2512082260,0.02265625000000281
8,0.5,25,15,10,3932020713,1674727117,0.024218750000002807
8,0.5,25,15,10,1988770283,2959635364,0.024218750000002807
8,0.5,25,15,10,3932020713,3295725864,0.02265625000000281
8,0.5,25,15,10,3301641275,3957509750,0.02265625000000281
8,0.5,25,15,10,3301641275,1805390502,0.024218750000002807
8,0.5,25,15,10,3301641275,4243463935,0.02265625000000281
8,0.5,25,15,10,3301641275,2575944150,0.024218750000002807
8,0.5,25,15,10,3301641275,1054308567,0.024218750000002807
8,0.5,25,15,10,2705349067,303907020,0.02578125000000281
8,0.5,25,15,10,2705349067,3442262635,0.024218750000002807
8,0.5,25,15,10,2705349067,2754752185,0.02265625000000281
8,0.5,25,15,10,2705349067,1275198659,0.02578125000000281
4,0.5,25,20,5,1412938972,1646910117,0.07890625000000281
4,0.5,25,20,5,1412938972,2432577502,0.06796875000000283
4,0.5,25,20,5,3534531468,2007498037,0.06484375000000282
4,0.5,25,20,5,1412938972,307627848,0.09140625000000278
4,0.5,25,20,5,1412938972,1190559189,0.07890625000000283
4,0.5,25,20,5,3534531468,3600078200,0.06328125000000283
4,0.5,25,20,5,3534531468,1572664314,0.06484375000000282
4,0.5,25,20,5,1412938972,3074752006,0.07421875000000283
4,0.5,25,20,5,3534531468,942455567,0.0585937500000028
4,0.5,25,20,5,3534531468,515364205,0.06171875000000282
8,0.5,25,15,10,2705349067,3719366266,0.02265625000000281
4,0.5,25,20,5,2831959463,1508882775,0.07421875000000282
4,0.5,25,20,5,2831959463,129968373,0.06640625000000282
4,0.5,25,20,5,2831959463,3760994892,0.07265625000000282
4,0.5,25,20,5,2831959463,3954061719,0.06484375000000282
4,0.5,25,20,5,2831959463,1469546933,0.06640625000000283
4,0.5,25,20,5,1202166086,2749877521,0.06953125000000282
4,0.5,25,20,5,1202166086,2033455625,0.07578125000000283
4,0.5,25,20,5,1202166086,697990184,0.06953125000000282
4,0.5,25,20,5,1202166086,1430703577,0.07578125000000283
4,0.5,25,20,5,1202166086,2477386305,0.08203125000000282
4,0.5,25,20,5,3790400589,626721734,0.08046875000000282
4,0.5,25,20,5,3790400589,2018490957,0.10234375000000283
4,0.5,25,20,5,3790400589,2907610844,0.0914062500000028
4,0.5,25,20,5,3790400589,3572349021,0.07421875000000283
4,0.5,25,20,5,413031244,1339516626,0.06640625000000282
4,0.5,25,20,5,413031244,2095122405,0.06484375000000282
4,0.5,25,20,5,413031244,661013987,0.06640625000000282
4,0.5,25,20,5,413031244,3833094009,0.07265625000000282
4,0.5,25,20,5,3790400589,2274218515,0.08671875000000365
4,0.5,25,20,5,4037019557,3092723413,0.0523437500000028
4,0.5,25,20,5,413031244,3639866757,0.06015625000000282
4,0.5,25,20,5,4037019557,3828421878,0.07109375000000283
4,0.5,25,20,5,4037019557,831155275,0.06796875000000281
4,0.5,25,20,5,4037019557,2754379869,0.08515625000000282
4,0.5,25,20,5,4037019557,3871459443,0.06640625000000282
4,0.5,25,20,5,392956247,3213284351,0.06953125000000282
4,0.5,25,20,5,392956247,4144979607,0.07421875000000283
4,0.5,25,20,5,392956247,2736838523,0.06953125000000282
4,0.5,25,20,5,392956247,133981398,0.06328125000000281
4,0.5,25,20,5,392956247,145893977,0.060156250000002805
4,0.5,25,20,5,3711043082,2549864367,0.07109375000000281
4,0.5,25,20,5,3711043082,3442085066,0.07890625000000281
4,0.5,25,20,5,3711043082,2800506595,0.07734375000000282
4,0.5,25,20,5,1142812405,1215630743,0.06640625000000282
4,0.5,25,20,5,1142812405,2030216467,0.06953125000000283
4,0.5,25,20,5,3711043082,2638806926,0.06953125000000282
4,0.5,25,20,5,1142812405,47033490,0.0726562500000028
4,0.5,25,20,5,1142812405,1795682343,0.05859375000000282
4,0.5,25,20,5,3711043082,443620514,0.07734375000000282
4,0.5,25,20,5,1142812405,581998975,0.06171875000000282
4,0.5,25,20,5,4238671954,3339794436,0.07578125000000283
4,0.5,25,20,5,4238671954,3940339816,0.0929687500000028
4,0.5,25,20,5,4238671954,1257465365,0.08984375000000279
4,0.5,25,20,5,4238671954,1185729719,0.0882812500000028
4,0.5,25,20,5,827026428,3368952401,0.0570312500000028
4,0.5,25,20,5,4238671954,4179174053,0.08359375000000283
4,0.5,25,20,5,827026428,1144392225,0.07421875000000283
4,0.5,25,20,5,827026428,777480333,0.07109375000000281
4,0.5,25,20,5,827026428,153899069,0.06953125000000282
4,0.5,25,20,5,2734385834,2630000464,0.06796875000000281
4,0.5,25,20,5,2734385834,4221118559,0.0539062500000028
4,0.5,25,20,5,827026428,1167560177,0.07265625000000282
4,0.5,25,20,5,2734385834,2710767631,0.08359375000000283
4,0.5,25,20,5,2734385834,1802115620,0.06640625000000282
4,0.5,25,20,5,2734385834,52838898,0.06953125000000282
4,0.5,25,20,5,597171946,4084478209,0.07265625000000282
4,0.5,25,20,5,597171946,296349700,0.06640625000000282
4,0.5,25,20,5,597171946,3148389329,0.06640625000000282
4,0.5,25,20,5,597171946,3526680160,0.07265625000000282
4,0.5,25,20,5,3410377992,2975501406,0.07890625000000281
4,0.5,25,20,5,597171946,2740699648,0.07890625000000281
4,0.5,25,20,5,3410377992,874571954,0.07109375000000283
4,0.5,25,20,5,3410377992,2273048774,0.06484375000000282
4,0.5,25,20,5,1455925608,4240821377,0.07265625000000282
4,0.5,25,20,5,1455925608,1406790514,0.06796875000000281
4,0.5,25,20,5,3410377992,2388598911,0.06796875000000281
4,0.5,25,20,5,3410377992,4065963313,0.06328125000000281
4,0.5,25,20,5,1455925608,3178775080,0.07421875000000283
4,0.5,25,20,5,1455925608,1341430058,0.08203125000000283
4,0.5,25,20,5,1455925608,3576544189,0.0695312500000028
4,0.5,25,20,5,597139413,914707431,0.07578125000000283
4,0.5,25,20,5,597139413,1887317838,0.06015625000000282
4,0.5,25,20,5,664593933,433822502,0.08046875000000282
4,0.5,25,20,5,664593933,2852712458,0.08515625000000283
4,0.5,25,20,5,597139413,1203126818,0.06796875000000283
4,0.5,25,20,5,597139413,2139213638,0.07578125000000283
4,0.5,25,20,5,597139413,947465451,0.050781250000002796
4,0.5,25,20,5,664593933,4052353562,0.07421875000000283
4,0.5,25,20,5,664593933,1679982779,0.0914062500000028
4,0.5,25,20,5,664593933,2695548377,0.07890625000000283
4,0.5,25,20,5,3913682343,2491081581,0.0554687500000028
4,0.5,25,20,5,3913682343,142994853,0.08984375000000282
4,0.5,25,20,5,3913682343,3657616421,0.09453125000000279
4,0.5,25,20,5,3651057904,3418479558,0.07265625000000282
4,0.5,25,20,5,3913682343,1190182083,0.08984375000000282
4,0.5,25,20,5,3651057904,2371548109,0.07421875000000283
4,0.5,25,20,5,3913682343,710794115,0.08828125000000281
4,0.5,25,20,5,3651057904,1813887937,0.07265625000000284
4,0.5,25,20,5,3651057904,2850453041,0.08359375000000283
4,0.5,25,20,5,3651057904,570315614,0.07421875000000283
8,0.5,25,20,5,1774662217,506655712,0.024218750000002807
8,0.5,25,20,5,1774662217,3467452797,0.021093750000002805
8,0.5,25,20,5,1774662217,2990521114,0.02578125000000281
8,0.5,25,20,5,1774662217,1214162162,0.021093750000002808
8,0.5,25,20,5,59354691,2883330244,0.02578125000000281
8,0.5,25,20,5,1774662217,2275483439,0.019531250000002803
8,0.5,25,20,5,59354691,655665474,0.02265625000000281
8,0.5,25,20,5,59354691,832937376,0.021093750000002808
8,0.5,25,20,5,59354691,1684959592,0.019531250000002803
8,0.5,25,20,5,59354691,1684298467,0.02265625000000281
8,0.5,25,20,5,957067736,1892644769,0.019531250000002803
8,0.5,25,20,5,957067736,3611769941,0.019531250000002803
8,0.5,25,20,5,957067736,4141028655,0.021093750000002808
8,0.5,25,20,5,957067736,3654322918,0.019531250000002803
