rg,rc,rp,ng,nc,np,family,realisation,seed,household_mean_deg,kappa_c,connected
0.1,0.4,0.5,5,20,24,WS,15,3015,4.000,0.361719,1
0.1,0.4,0.5,5,20,24,WS,16,3016,4.000,0.149219,1
0.1,0.4,0.5,5,20,24,WS,17,3017,4.000,0.178906,1
0.1,0.4,0.5,5,20,24,WS,18,3018,4.000,0.232031,1
0.1,0.4,0.5,5,20,24,WS,19,3019,4.000,0.153906,1
0.1,0.4,0.5,5,20,24,WS,20,3020,4.000,0.217969,1
0.1,0.4,0.5,5,20,24,WS,21,3021,4.000,0.232031,1
0.1,0.4,0.5,5,20,24,WS,22,3022,4.000,0.122656,1
0.1,0.4,0.5,5,20,24,WS,23,3023,4.000,0.149219,1
0.1,0.4,0.5,5,20,24,WS,24,3024,4.000,0.157031,1
0.1,0.4,0.5,5,20,24,WS,25,3025,4.000,0.146094,1
0.1,0.4,0.5,5,20,24,WS,26,3026,4.000,0.192969,1
0.1,0.4,0.5,5,20,24,WS,27,3027,4.000,0.180469,1
0.1,0.4,0.5,5,20,24,WS,28,3028,4.000,0.205469,1
0.1,0.4,0.5,5,20,24,WS,29,3029,4.000,0.089844,1
0.1,0.4,0.5,5,20,24,RGG,0,3100,4.000,14.952344,1
0.1,0.4,0.5,5,20,24,RGG,1,3101,3.918,NaN,1
0.1,0.4,0.5,5,20,24,RGG,2,3102,4.041,0.689844,1
0.1,0.4,0.5,5,20,24,RGG,3,3103,4.082,0.385156,1
0.1,0.4,0.5,5,20,24,RGG,4,3104,4.000,14.925000,1
0.1,0.4,0.5,5,20,24,RGG,5,3105,4.000,14.465625,1
0.1,0.4,0.5,5,20,24,RGG,6,3106,4.041,14.824609,1
0.1,0.4,0.5,5,20,24,RGG,7,3107,4.041,14.443359,1
0.1,0.4,0.5,5,20,24,RGG,8,3108,4.000,NaN,1
0.1,0.4,0.5,5,20,24,RGG,9,3109,3.959,14.852344,1
0.1,0.4,0.5,5,20,24,RGG,10,3110,4.041,0.399219,1
0.1,0.4,0.5,5,20,24,RGG,11,3111,4.082,14.825000,1
0.1,0.4,0.5,5,20,24,RGG,12,3112,4.000,NaN,1
0.1,0.4,0.5,5,20,24,RGG,13,3113,4.082,14.773438,1
0.1,0.4,0.5,5,20,24,RGG,14,3114,3.918,14.414844,1
0.1,0.4,0.5,5,20,24,RGG,15,3115,3.959,14.975000,1
0.1,0.4,0.5,5,20,24,RGG,16,3116,4.000,14.937500,1
0.1,0.4,0.5,5,20,24,RGG,17,3117,3.959,14.762500,1
0.1,0.4,0.5,5,20,24,RGG,18,3118,4.082,14.887500,1
0.1,0.4,0.5,5,20,24,RGG,19,3119,3.918,NaN,1
0.1,0.4,0.5,5,20,24,RGG,20,3120,4.041,NaN,1
0.1,0.4,0.5,5,20,24,RGG,21,3121,4.000,14.881055,1
0.1,0.4,0.5,5,20,24,RGG,22,3122,3.918,14.792969,1
0.1,0.4,0.5,5,20,24,RGG,23,3123,3.918,14.887402,1
0.1,0.4,0.5,5,20,24,RGG,24,3124,4.041,14.974609,1
0.1,0.4,0.5,5,20,24,RGG,25,3125,4.000,14.911719,1
0.1,0.4,0.5,5,20,24,RGG,26,3126,4.041,14.885938,1
0.1,0.4,0.5,5,20,24,RGG,27,3127,4.041,0.514844,1
0.1,0.4,0.5,5,20,24,RGG,28,3128,4.082,14.849609,1
0.1,0.4,0.5,5,20,24,RGG,29,3129,4.041,14.875000,1
0.1,0.4,0.5,5,20,24,SBM,0,3200,3.918,14.873437,1
0.1,0.4,0.5,5,20,24,SBM,1,3201,4.041,14.380859,1
0.1,0.4,0.5,5,20,24,SBM,2,3202,4.000,14.975000,1
0.1,0.4,0.5,5,20,24,SBM,3,3203,4.082,NaN,1
0.1,0.4,0.5,5,20,24,SBM,4,3204,3.918,14.788672,1
0.1,0.4,0.5,5,20,24,SBM,5,3205,4.000,14.849976,1
0.1,0.4,0.5,5,20,24,SBM,6,3206,4.000,14.852344,1
0.1,0.4,0.5,5,20,24,SBM,7,3207,4.000,NaN,1
0.1,0.4,0.5,5,20,24,SBM,8,3208,4.041,14.887500,1
0.1,0.4,0.5,5,20,24,SBM,9,3209,4.041,NaN,1
0.1,0.4,0.5,5,20,24,SBM,10,3210,4.000,14.899609,1
0.1,0.4,0.5,5,20,24,SBM,11,3211,3.959,NaN,1
0.1,0.4,0.5,5,20,24,SBM,12,3212,4.000,0.105469,1
0.1,0.4,0.5,5,20,24,SBM,13,3213,4.000,14.753906,1
0.1,0.4,0.5,5,20,24,SBM,14,3214,3.959,14.575000,1
0.1,0.4,0.5,5,20,24,SBM,15,3215,4.000,14.792184,1
0.1,0.4,0.5,5,20,24,SBM,16,3216,3.959,14.881250,1
0.1,0.4,0.5,5,20,24,SBM,17,3217,4.082,14.887500,1
0.1,0.4,0.5,5,20,24,SBM,18,3218,4.082,NaN,1
0.1,0.4,0.5,5,20,24,SBM,19,3219,3.918,14.785937,1
0.1,0.4,0.5,5,20,24,SBM,20,3220,3.918,14.800000,1
0.1,0.4,0.5,5,20,24,SBM,21,3221,3.918,14.084375,1
0.1,0.4,0.5,5,20,24,SBM,22,3222,4.082,14.786719,1
0.1,0.4,0.5,5,20,24,SBM,23,3223,4.082,14.443750,1
0.1,0.4,0.5,5,20,24,SBM,24,3224,4.000,14.837402,1
0.1,0.4,0.5,5,20,24,SBM,25,3225,4.041,14.596094,1
0.1,0.4,0.5,5,20,24,SBM,26,3226,4.041,14.764844,1
0.1,0.4,0.5,5,20,24,SBM,27,3227,4.000,NaN,1
0.1,0.4,0.5,5,20,24,SBM,28,3228,3.918,14.925000,1
0.1,0.4,0.5,5,20,24,SBM,29,3229,3.918,14.685938,1
0.1,0.4,0.5,5,20,24,CP,0,3300,4.000,29.649976,1
0.1,0.4,0.5,5,20,24,CP,1,3301,4.082,29.700000,1
0.1,0.4,0.5,5,20,24,CP,2,3302,4.082,NaN,1
0.1,0.4,0.5,5,20,24,CP,3,3303,3.959,29.975000,1
0.1,0.4,0.5,5,20,24,CP,4,3304,4.082,NaN,1
0.1,0.4,0.5,5,20,24,CP,5,3305,4.041,29.975000,1
0.1,0.4,0.5,5,20,24,CP,6,3306,4.082,29.975000,1
0.1,0.4,0.5,5,20,24,CP,7,3307,4.082,29.900000,1
0.1,0.4,0.5,5,20,24,CP,8,3308,4.041,29.950000,1
0.1,0.4,0.5,5,20,24,CP,9,3309,3.918,30.000000,1
0.1,0.4,0.5,5,20,24,CP,10,3310,4.041,29.975000,1
0.1,0.4,0.5,5,20,24,CP,11,3311,4.000,29.800000,1
0.1,0.4,0.5,5,20,24,CP,12,3312,4.041,NaN,1
0.1,0.4,0.5,5,20,24,CP,13,3313,4.082,29.950000,1
0.1,0.4,0.5,5,20,24,CP,14,3314,4.041,29.800000,1
0.1,0.4,0.5,5,20,24,CP,15,3315,4.041,NaN,1
0.1,0.4,0.5,5,20,24,CP,16,3316,3.918,29.987109,1
0.1,0.4,0.5,5,20,24,CP,17,3317,3.959,NaN,1
0.1,0.4,0.5,5,20,24,CP,18,3318,4.000,NaN,1
0.1,0.4,0.5,5,20,24,CP,19,3319,4.041,29.950000,1
0.1,0.4,0.5,5,20,24,CP,20,3320,3.918,NaN,1
0.1,0.4,0.5,5,20,24,CP,21,3321,4.041,NaN,1
0.1,0.4,0.5,5,20,24,CP,22,3322,4.000,29.671094,1
0.1,0.4,0.5,5,20,24,CP,23,3323,4.000,29.900000,1
0.1,0.4,0.5,5,20,24,CP,24,3324,4.082,NaN,1
0.1,0.4,0.5,5,20,24,CP,25,3325,3.959,29.862500,1
0.1,0.4,0.5,5,20,24,CP,26,3326,4.041,NaN,1
0.1,0.4,0.5,5,20,24,CP,27,3327,3.959,NaN,1
0.1,0.4,0.5,5,20,24,CP,28,3328,3.918,30.000000,1
0.1,0.4,0.5,5,20,24,CP,29,3329,4.000,30.000000,1
0.1,0.5,0.4,5,24,20,WS,0,4000,4.000,0.207031,1
0.1,0.5,0.4,5,24,20,WS,1,4001,4.000,0.144531,1
0.1,0.5,0.4,5,24,20,WS,2,4002,4.000,0.136719,1
0.1,0.5,0.4,5,24,20,WS,3,4003,4.000,0.311719,1
0.1,0.5,0.4,5,24,20,WS,4,4004,4.000,0.167969,1
0.1,0.5,0.4,5,24,20,WS,5,4005,4.000,0.257031,1
0.1,0.5,0.4,5,24,20,WS,6,4006,4.000,0.189844,1
0.1,0.5,0.4,5,24,20,WS,7,4007,4.000,0.197656,1
0.1,0.5,0.4,5,24,20,WS,8,4008,4.000,0.221094,1
0.1,0.5,0.4,5,24,20,WS,9,4009,4.000,0.266406,1
0.1,0.5,0.4,5,24,20,WS,10,4010,4.000,0.136719,1
0.1,0.5,0.4,5,24,20,WS,11,4011,4.000,0.264844,1
0.1,0.5,0.4,5,24,20,WS,12,4012,4.000,0.202344,1
0.1,0.5,0.4,5,24,20,WS,13,4013,4.000,0.155469,1
0.1,0.5,0.4,5,24,20,WS,14,4014,4.000,0.107031,1
0.1,0.5,0.4,5,24,20,WS,15,4015,4.000,0.144531,1
0.1,0.5,0.4,5,24,20,WS,16,4016,4.000,0.224219,1
0.1,0.5,0.4,5,24,20,WS,17,4017,4.000,0.200781,1
0.1,0.5,0.4,5,24,20,WS,18,4018,4.000,0.289844,1
0.1,0.5,0.4,5,24,20,WS,19,4019,4.000,0.166406,1
0.1,0.5,0.4,5,24,20,WS,20,4020,4.000,0.119531,1
0.1,0.5,0.4,5,24,20,WS,21,4021,4.000,0.244531,1
0.1,0.5,0.4,5,24,20,WS,22,4022,4.000,0.171094,1
0.1,0.5,0.4,5,24,20,WS,23,4023,4.000,0.208594,1
0.1,0.5,0.4,5,24,20,WS,24,4024,4.000,0.166406,1
0.1,0.5,0.4,5,24,20,WS,25,4025,4.000,0.155469,1
0.1,0.5,0.4,5,24,20,WS,26,4026,4.000,0.158594,1
0.1,0.5,0.4,5,24,20,WS,27,4027,4.000,0.278906,1
0.1,0.5,0.4,5,24,20,WS,28,4028,4.000,0.194531,1
0.1,0.5,0.4,5,24,20,WS,29,4029,4.000,0.125781,1
0.1,0.5,0.4,5,24,20,RGG,0,4100,3.918,NaN,1
0.1,0.5,0.4,5,24,20,RGG,1,4101,4.000,NaN,1
0.1,0.5,0.4,5,24,20,RGG,2,4102,4.041,14.796484,1
0.1,0.5,0.4,5,24,20,RGG,3,4103,4.000,NaN,1
0.1,0.5,0.4,5,24,20,RGG,4,4104,3.959,NaN,1
0.1,0.5,0.4,5,24,20,RGG,5,4105,3.918,14.675000,1
0.1,0.5,0.4,5,24,20,RGG,6,4106,4.041,NaN,1
0.1,0.5,0.4,5,24,20,RGG,7,4107,4.000,NaN,1
0.1,0.5,0.4,5,24,20,RGG,8,4108,4.000,0.521094,1
0.1,0.5,0.4,5,24,20,RGG,9,4109,3.959,0.858594,1
0.1,0.5,0.4,5,24,20,RGG,10,4110,4.000,14.871875,1
0.1,0.5,0.4,5,24,20,RGG,11,4111,3.918,1.103906,1
0.1,0.5,0.4,5,24,20,RGG,12,4112,3.918,14.321094,1
0.1,0.5,0.4,5,24,20,RGG,13,4113,4.041,14.824609,1
0.1,0.5,0.4,5,24,20,RGG,14,4114,3.959,14.737500,1
0.1,0.5,0.4,5,24,20,RGG,15,4115,3.959,NaN,1
0.1,0.5,0.4,5,24,20,RGG,16,4116,4.082,0.746094,1
0.1,0.5,0.4,5,24,20,RGG,17,4117,4.082,14.924951,1
0.1,0.5,0.4,5,24,20,RGG,18,4118,3.959,NaN,1
0.1,0.5,0.4,5,24,20,RGG,19,4119,3.918,14.892186,1
0.1,0.5,0.4,5,24,20,RGG,20,4120,4.041,13.227344,1
0.1,0.5,0.4,5,24,20,RGG,21,4121,4.082,12.533594,1
0.1,0.5,0.4,5,24,20,RGG,22,4122,4.000,14.715625,1
0.1,0.5,0.4,5,24,20,RGG,23,4123,4.000,14.599219,1
0.1,0.5,0.4,5,24,20,RGG,24,4124,4.082,14.858594,1
0.1,0.5,0.4,5,24,20,RGG,25,4125,4.000,14.948047,1
0.1,0.5,0.4,5,24,20,RGG,26,4126,3.918,14.457031,1
0.1,0.5,0.4,5,24,20,RGG,27,4127,4.041,0.697656,1
0.1,0.5,0.4,5,24,20,RGG,28,4128,3.959,14.789844,1
0.1,0.5,0.4,5,24,20,RGG,29,4129,3.918,14.937500,1
0.1,0.5,0.4,5,24,20,SBM,0,4200,4.082,14.878125,1
0.1,0.5,0.4,5,24,20,SBM,1,4201,3.918,NaN,1
0.1,0.5,0.4,5,24,20,SBM,2,4202,3.918,14.575000,1
0.1,0.5,0.4,5,24,20,SBM,3,4203,4.000,14.695215,1
0.1,0.5,0.4,5,24,20,SBM,4,4204,3.918,14.912109,1
0.1,0.5,0.4,5,24,20,SBM,5,4205,3.918,14.725000,1
0.1,0.5,0.4,5,24,20,SBM,6,4206,3.918,NaN,1
0.1,0.5,0.4,5,24,20,SBM,7,4207,4.082,14.871680,1
0.1,0.5,0.4,5,24,20,SBM,8,4208,4.000,NaN,1
0.1,0.5,0.4,5,24,20,SBM,9,4209,4.041,14.718359,1
0.1,0.5,0.4,5,24,20,SBM,10,4210,4.082,14.902344,1
0.1,0.5,0.4,5,24,20,SBM,11,4211,3.918,14.887500,1
0.1,0.5,0.4,5,24,20,SBM,12,4212,4.041,14.925000,1
0.1,0.5,0.4,5,24,20,SBM,13,4213,3.959,NaN,1
0.1,0.5,0.4,5,24,20,SBM,14,4214,4.082,14.971875,1
0.1,0.5,0.4,5,24,20,SBM,15,4215,4.082,14.934375,1
0.1,0.5,0.4,5,24,20,SBM,16,4216,3.918,14.799219,1
0.1,0.5,0.4,5,24,20,SBM,17,4217,3.918,0.171094,1
0.1,0.5,0.4,5,24,20,SBM,18,4218,4.041,14.849219,1
0.1,0.5,0.4,5,24,20,SBM,19,4219,3.959,14.521875,1
0.1,0.5,0.4,5,24,20,SBM,20,4220,3.918,14.907422,1
0.1,0.5,0.4,5,24,20,SBM,21,4221,4.082,14.949219,1
0.1,0.5,0.4,5,24,20,SBM,22,4222,4.082,NaN,1
0.1,0.5,0.4,5,24,20,SBM,23,4223,3.918,14.955859,1
0.1,0.5,0.4,5,24,20,SBM,24,4224,3.918,14.887500,1
0.1,0.5,0.4,5,24,20,SBM,25,4225,3.959,NaN,1
0.1,0.5,0.4,5,24,20,SBM,26,4226,4.041,NaN,1
0.1,0.5,0.4,5,24,20,SBM,27,4227,3.918,14.924805,1
0.1,0.5,0.4,5,24,20,SBM,28,4228,4.000,NaN,1
0.1,0.5,0.4,5,24,20,SBM,29,4229,3.959,14.787402,1
0.1,0.5,0.4,5,24,20,CP,0,4300,3.959,30.000000,1
0.1,0.5,0.4,5,24,20,CP,1,4301,4.000,NaN,1
0.1,0.5,0.4,5,24,20,CP,2,4302,3.959,29.787500,1
0.1,0.5,0.4,5,24,20,CP,3,4303,3.918,29.978113,1
0.1,0.5,0.4,5,24,20,CP,4,4304,3.959,29.980469,1
0.1,0.5,0.4,5,24,20,CP,5,4305,3.918,29.668750,1
0.1,0.5,0.4,5,24,20,CP,6,4306,4.000,29.975000,1
0.1,0.5,0.4,5,24,20,CP,7,4307,3.918,29.871680,1
0.1,0.5,0.4,5,24,20,CP,8,4308,3.959,NaN,1
0.1,0.5,0.4,5,24,20,CP,9,4309,3.918,29.921875,1
0.1,0.5,0.4,5,24,20,CP,10,4310,3.959,29.971484,1
0.1,0.5,0.4,5,24,20,CP,11,4311,4.000,30.000000,1
0.1,0.5,0.4,5,24,20,CP,12,4312,3.959,NaN,1
0.1,0.5,0.4,5,24,20,CP,13,4313,4.041,30.000000,1
0.1,0.5,0.4,5,24,20,CP,14,4314,3.959,29.967139,1
0.1,0.5,0.4,5,24,20,CP,15,4315,4.082,30.000000,1
0.1,0.5,0.4,5,24,20,CP,16,4316,4.041,29.967969,1
0.1,0.5,0.4,5,24,20,CP,17,4317,3.918,29.900000,1
0.1,0.5,0.4,5,24,20,CP,18,4318,3.959,30.000000,1
0.1,0.5,0.4,5,24,20,CP,19,4319,3.959,30.000000,1
0.1,0.5,0.4,5,24,20,CP,20,4320,4.082,30.000000,1
0.1,0.5,0.4,5,24,20,CP,21,4321,3.918,30.000000,1
0.1,0.5,0.4,5,24,20,CP,22,4322,4.041,29.700000,1
0.1,0.5,0.4,5,24,20,CP,23,4323,4.082,29.925000,1
0.1,0.5,0.4,5,24,20,CP,24,4324,4.041,29.908594,1
0.1,0.5,0.4,5,24,20,CP,25,4325,4.082,29.948438,1
0.1,0.5,0.4,5,24,20,CP,26,4326,3.918,30.000000,1
0.1,0.5,0.4,5,24,20,CP,27,4327,4.082,29.990625,1
0.1,0.5,0.4,5,24,20,CP,28,4328,4.041,29.600000,1
0.1,0.5,0.4,5,24,20,CP,29,4329,3.959,NaN,1
0.1,0.6,0.3,5,29,15,WS,0,5000,4.000,0.274219,1
0.1,0.6,0.3,5,29,15,WS,1,5001,4.000,0.221094,1
0.1,0.6,0.3,5,29,15,WS,2,5002,4.000,0.142969,1
0.1,0.6,0.3,5,29,15,WS,3,5003,4.000,0.205469,1
0.1,0.6,0.3,5,29,15,WS,4,5004,4.000,0.108594,1
0.1,0.6,0.3,5,29,15,WS,5,5005,4.000,0.189844,1
0.1,0.6,0.3,5,29,15,WS,6,5006,4.000,0.174219,1
0.1,0.6,0.3,5,29,15,WS,7,5007,4.000,0.178906,1
0.1,0.6,0.3,5,29,15,WS,8,5008,4.000,0.182031,1
0.1,0.6,0.3,5,29,15,WS,9,5009,4.000,0.291406,1
0.1,0.6,0.3,5,29,15,WS,10,5010,4.000,0.130469,1
0.1,0.6,0.3,5,29,15,WS,11,5011,4.000,0.136719,1
0.1,0.6,0.3,5,29,15,WS,12,5012,4.000,0.228906,1
0.1,0.6,0.3,5,29,15,WS,13,5013,4.000,0.253906,1
0.1,0.6,0.3,5,29,15,WS,14,5014,4.000,0.161719,1
0.1,0.6,0.3,5,29,15,WS,15,5015,4.000,0.191406,1
0.1,0.6,0.3,5,29,15,WS,16,5016,4.000,0.164844,1
0.1,0.6,0.3,5,29,15,WS,17,5017,4.000,0.178906,1
0.1,0.6,0.3,5,29,15,WS,18,5018,4.000,0.178906,1
0.1,0.6,0.3,5,29,15,WS,19,5019,4.000,0.219531,1
0.1,0.6,0.3,5,29,15,WS,20,5020,4.000,0.196094,1
0.1,0.6,0.3,5,29,15,WS,21,5021,4.000,0.155469,1
0.1,0.6,0.3,5,29,15,WS,22,5022,4.000,0.233594,1
0.1,0.6,0.3,5,29,15,WS,23,5023,4.000,0.152344,1
0.1,0.6,0.3,5,29,15,WS,24,5024,4.000,0.161719,1
0.1,0.6,0.3,5,29,15,WS,25,5025,4.000,0.244531,1
0.1,0.6,0.3,5,29,15,WS,26,5026,4.000,0.182031,1
0.1,0.6,0.3,5,29,15,WS,27,5027,4.000,0.213281,1
0.1,0.6,0.3,5,29,15,WS,28,5028,4.000,0.222656,1
0.1,0.6,0.3,5,29,15,WS,29,5029,4.000,0.169531,1
0.1,0.6,0.3,5,29,15,RGG,0,5100,4.000,14.987500,1
0.1,0.6,0.3,5,29,15,RGG,1,5101,4.041,0.569531,1
0.1,0.6,0.3,5,29,15,RGG,2,5102,3.918,14.796094,1
0.1,0.6,0.3,5,29,15,RGG,3,5103,4.082,14.575000,1
0.1,0.6,0.3,5,29,15,RGG,4,5104,3.959,NaN,1
0.1,0.6,0.3,5,29,15,RGG,5,5105,3.959,14.911719,1
0.1,0.6,0.3,5,29,15,RGG,6,5106,3.959,14.861719,1
0.1,0.6,0.3,5,29,15,RGG,7,5107,4.000,NaN,1
0.1,0.6,0.3,5,29,15,RGG,8,5108,3.918,14.974609,1
0.1,0.6,0.3,5,29,15,RGG,9,5109,3.959,0.857031,1
0.1,0.6,0.3,5,29,15,RGG,10,5110,3.918,14.967969,1
0.1,0.6,0.3,5,29,15,RGG,11,5111,4.000,14.690527,1
0.1,0.6,0.3,5,29,15,RGG,12,5112,4.000,14.618359,1
0.1,0.6,0.3,5,29,15,RGG,13,5113,3.959,14.887500,1
0.1,0.6,0.3,5,29,15,RGG,14,5114,4.000,0.733594,1
0.1,0.6,0.3,5,29,15,RGG,15,5115,3.959,14.467969,1
0.1,0.6,0.3,5,29,15,RGG,16,5116,3.959,0.313281,1
0.1,0.6,0.3,5,29,15,RGG,17,5117,4.000,14.941406,1
0.1,0.6,0.3,5,29,15,RGG,18,5118,3.959,14.933984,1
0.1,0.6,0.3,5,29,15,RGG,19,5119,4.000,0.961719,1
0.1,0.6,0.3,5,29,15,RGG,20,5120,3.918,NaN,1
0.1,0.6,0.3,5,29,15,RGG,21,5121,4.041,14.793555,1
0.1,0.6,0.3,5,29,15,RGG,22,5122,3.959,NaN,1
0.1,0.6,0.3,5,29,15,RGG,23,5123,3.959,14.849219,1
0.1,0.6,0.3,5,29,15,RGG,24,5124,3.918,14.758594,1
0.1,0.6,0.3,5,29,15,RGG,25,5125,3.918,14.860156,1
0.1,0.6,0.3,5,29,15,RGG,26,5126,4.082,14.762305,1
0.1,0.6,0.3,5,29,15,RGG,27,5127,4.000,14.684372,1
0.1,0.6,0.3,5,29,15,RGG,28,5128,3.918,14.801367,1
0.1,0.6,0.3,5,29,15,RGG,29,5129,3.959,0.736719,1
0.1,0.6,0.3,5,29,15,SBM,0,5200,3.918,14.887500,1
0.1,0.6,0.3,5,29,15,SBM,1,5201,3.918,NaN,1
0.1,0.6,0.3,5,29,15,SBM,2,5202,3.959,14.855469,1
0.1,0.6,0.3,5,29,15,SBM,3,5203,4.082,14.837500,1
0.1,0.6,0.3,5,29,15,SBM,4,5204,4.000,14.993750,1
0.1,0.6,0.3,5,29,15,SBM,5,5205,3.918,14.330859,1
0.1,0.6,0.3,5,29,15,SBM,6,5206,4.041,14.712500,1
0.1,0.6,0.3,5,29,15,SBM,7,5207,4.000,14.974219,1
0.1,0.6,0.3,5,29,15,SBM,8,5208,3.918,14.870311,1
0.1,0.6,0.3,5,29,15,SBM,9,5209,3.959,14.825000,1
0.1,0.6,0.3,5,29,15,SBM,10,5210,4.082,NaN,1
0.1,0.6,0.3,5,29,15,SBM,11,5211,4.000,NaN,1
0.1,0.6,0.3,5,29,15,SBM,12,5212,3.918,14.887500,1
0.1,0.6,0.3,5,29,15,SBM,13,5213,4.041,14.884375,1
0.1,0.6,0.3,5,29,15,SBM,14,5214,4.082,NaN,1
0.1,0.6,0.3,5,29,15,SBM,15,5215,3.918,14.987500,1
0.1,0.6,0.3,5,29,15,SBM,16,5216,4.082,14.689844,1
0.1,0.6,0.3,5,29,15,SBM,17,5217,4.000,14.805859,1
0.1,0.6,0.3,5,29,15,SBM,18,5218,4.000,14.874805,1
0.1,0.6,0.3,5,29,15,SBM,19,5219,3.918,14.696094,1
0.1,0.6,0.3,5,29,15,SBM,20,5220,4.041,14.824219,1
0.1,0.6,0.3,5,29,15,SBM,21,5221,3.918,14.887500,1
0.1,0.6,0.3,5,29,15,SBM,22,5222,4.000,14.692969,1
0.1,0.6,0.3,5,29,15,SBM,23,5223,3.918,13.998437,1
0.1,0.6,0.3,5,29,15,SBM,24,5224,4.041,14.937500,1
0.1,0.6,0.3,5,29,15,SBM,25,5225,3.918,14.931250,1
0.1,0.6,0.3,5,29,15,SBM,26,5226,3.918,NaN,1
0.1,0.6,0.3,5,29,15,SBM,27,5227,4.122,NaN,1
0.1,0.6,0.3,5,29,15,SBM,28,5228,4.041,NaN,1
0.1,0.6,0.3,5,29,15,SBM,29,5229,4.041,14.724902,1
0.1,0.6,0.3,5,29,15,CP,0,5300,3.918,30.000000,1
0.1,0.6,0.3,5,29,15,CP,1,5301,3.918,29.800000,1
0.1,0.6,0.3,5,29,15,CP,2,5302,4.082,NaN,1
0.1,0.6,0.3,5,29,15,CP,3,5303,3.918,30.000000,1
0.1,0.6,0.3,5,29,15,CP,4,5304,3.959,NaN,1
0.1,0.6,0.3,5,29,15,CP,5,5305,4.000,29.800000,1
0.1,0.6,0.3,5,29,15,CP,6,5306,4.082,29.958594,1
0.1,0.6,0.3,5,29,15,CP,7,5307,4.082,29.975000,1
0.1,0.6,0.3,5,29,15,CP,8,5308,4.082,29.800000,1
0.1,0.6,0.3,5,29,15,CP,9,5309,4.000,NaN,1
0.1,0.6,0.3,5,29,15,CP,10,5310,4.082,NaN,1
0.1,0.6,0.3,5,29,15,CP,11,5311,4.041,29.937500,1
0.1,0.6,0.3,5,29,15,CP,12,5312,3.918,29.950000,1
0.1,0.6,0.3,5,29,15,CP,13,5313,3.959,NaN,1
0.1,0.6,0.3,5,29,15,CP,14,5314,4.041,29.651172,1
0.1,0.6,0.3,5,29,15,CP,15,5315,3.918,29.900000,1
0.1,0.6,0.3,5,29,15,CP,16,5316,4.000,29.854639,1
0.1,0.6,0.3,5,29,15,CP,17,5317,3.959,29.800000,1
0.1,0.6,0.3,5,29,15,CP,18,5318,3.918,30.000000,1
0.1,0.6,0.3,5,29,15,CP,19,5319,4.000,NaN,1
0.1,0.6,0.3,5,29,15,CP,20,5320,4.000,NaN,1
0.1,0.6,0.3,5,29,15,CP,21,5321,3.959,30.000000,1
0.1,0.6,0.3,5,29,15,CP,22,5322,4.041,NaN,1
0.1,0.6,0.3,5,29,15,CP,23,5323,4.000,30.000000,1
0.1,0.6,0.3,5,29,15,CP,24,5324,3.959,30.000000,1
0.1,0.6,0.3,5,29,15,CP,25,5325,4.041,NaN,1
0.1,0.6,0.3,5,29,15,CP,26,5326,4.041,30.000000,1
0.1,0.6,0.3,5,29,15,CP,27,5327,4.082,NaN,1
0.1,0.6,0.3,5,29,15,CP,28,5328,3.959,29.937500,1
0.1,0.6,0.3,5,29,15,CP,29,5329,4.082,NaN,1
0.1,0.7,0.2,5,34,10,WS,0,6000,4.000,0.274219,1
0.1,0.7,0.2,5,34,10,WS,1,6001,4.000,0.141406,1
0.1,0.7,0.2,5,34,10,WS,2,6002,4.000,0.178906,1
0.1,0.7,0.2,5,34,10,WS,3,6003,4.000,0.194531,1
0.1,0.7,0.2,5,34,10,WS,4,6004,4.000,0.188281,1
0.1,0.7,0.2,5,34,10,WS,5,6005,4.000,0.183594,1
0.1,0.7,0.2,5,34,10,WS,6,6006,4.000,0.185156,1
0.1,0.7,0.2,5,34,10,WS,7,6007,4.000,0.221094,1
0.1,0.7,0.2,5,34,10,WS,8,6008,4.000,0.155469,1
0.1,0.7,0.2,5,34,10,WS,9,6009,4.000,0.238281,1
0.1,0.7,0.2,5,34,10,WS,10,6010,4.000,0.189844,1
0.1,0.7,0.2,5,34,10,WS,11,6011,4.000,0.241406,1
0.1,0.7,0.2,5,34,10,WS,12,6012,4.000,0.142969,1
0.1,0.7,0.2,5,34,10,WS,13,6013,4.000,0.155469,1
0.1,0.7,0.2,5,34,10,WS,14,6014,4.000,0.238281,1
0.1,0.7,0.2,5,34,10,WS,15,6015,4.000,0.163281,1
0.1,0.7,0.2,5,34,10,WS,16,6016,4.000,0.228906,1
0.1,0.7,0.2,5,34,10,WS,17,6017,4.000,0.128906,1
0.1,0.7,0.2,5,34,10,WS,18,6018,4.000,0.142969,1
0.1,0.7,0.2,5,34,10,WS,19,6019,4.000,0.196094,1
0.1,0.7,0.2,5,34,10,WS,20,6020,4.000,0.142969,1
0.1,0.7,0.2,5,34,10,WS,21,6021,4.000,0.230469,1
0.1,0.7,0.2,5,34,10,WS,22,6022,4.000,0.167969,1
0.1,0.7,0.2,5,34,10,WS,23,6023,4.000,0.216406,1
0.1,0.7,0.2,5,34,10,WS,24,6024,4.000,0.227344,1
0.1,0.7,0.2,5,34,10,WS,25,6025,4.000,0.214844,1
0.1,0.7,0.2,5,34,10,WS,26,6026,4.000,0.199219,1
0.1,0.7,0.2,5,34,10,WS,27,6027,4.000,0.247656,1
0.1,0.7,0.2,5,34,10,WS,28,6028,4.000,0.203906,1
